,Strategy Return,SPY Buy&Hold,DJIA Buy&Hold,Russell 2000 Buy&Hold,CMC Buy&Hold
2019-11-22,-0.29798432391020657,0.07384663100417233,0.0641727465676929,0.059236232902493136,-0.27626665826817576
2019-11-22,-0.31632114383185683,0.0762319854379343,0.06835471095415313,0.06256125433118132,-0.30409554993503696
2019-11-25,-0.3141205238653145,0.08454076478648442,0.07564431910125458,0.0843769397907741,-0.3170881751060741
2019-11-25,-0.30024986115952024,0.09291368998388227,0.08298366577283067,0.10664052802315482,-0.32983822630187765
2019-11-26,-0.2855516176116323,0.0953870645210999,0.08511188843572204,0.10822914230387637,-0.33216813484018415
2019-11-26,-0.2870692727337404,0.09786603655577553,0.0872442933700972,0.10982003708605181,-0.33448994313462443
2019-11-27,-0.2769170534746668,0.10274896767414043,0.08887925726092938,0.1165436973651266,-0.3067962116950763
2019-11-27,-0.2555324908685832,0.10765361639329885,0.09051667975921607,0.12330809182275049,-0.2779500667748691
2019-11-29,-0.22777592716793815,0.1035382663832507,0.08614843744233003,0.11668944483577381,-0.2631737882560585
2019-11-29,-0.19740773351941032,0.09943820644715218,0.08179769283207539,0.11010979559861944,-0.24809512288445756
2019-12-02,-0.20757294368114676,0.09005880147281098,0.07139818249725693,0.09848676747364404,-0.28643174712683084
2019-12-02,-0.22181919268651018,0.08075941303524004,0.061098644473269736,0.08698543432274208,-0.3228137401345471
2019-12-03,-0.18889933316137775,0.07348691642743344,0.05034172758724287,0.08363329900815386,-0.3215987347911804
2019-12-03,-0.20104700586893065,0.06626335689690133,0.03969385924396551,0.08029150128486418,-0.3203815494892529
2019-12-04,-0.22831115015403936,0.07282197425233639,0.045234954194995014,0.08786174376983591,-0.33261973399655886
2019-12-04,-0.22623071239936954,0.07942093385655724,0.05080558065954044,0.095485035428307,-0.3446375402020069
2019-12-05,-0.19548427907471166,0.08136024219924631,0.051869528395505515,0.09611607378122367,-0.33063040530607135
2019-12-05,-0.17315614333006846,0.08330303474048106,0.05293455338572728,0.09674747563468133,-0.316323894354856
2019-12-06,-0.1241014650186193,0.09315322757446753,0.0656876857414852,0.10958313988989166,-0.3082724034632257
2019-12-06,-0.13152086293365584,0.10309298565082381,0.078595283903651,0.12256902493934363,-0.30012609207832
2019-12-09,-0.15827853635113565,0.09961912202529732,0.07452731802448853,0.11966584175674222,-0.30626261982173697
2019-12-09,-0.1804087796507302,0.09615619830116251,0.07047469464370404,0.1167701667739971,-0.31234534219775933
2019-12-10,-0.22053426194014503,0.09493304904727995,0.06940486277839653,0.11820149192579188,-0.32534250581228485
2019-12-10,-0.23545819601566842,0.09371126464824142,0.0683361001025109,0.11963465155682962,-0.3380940137621449
2019-12-11,-0.18980966996670556,0.09681156304241845,0.06946891088869545,0.1197856630010854,-0.34266482494507866
2019-12-11,-0.1779180131654028,0.09992064972509862,0.07060292285143599,0.11993669481310687,-0.3472040722574562
2019-12-12,-0.0826101311521773,0.10936030097245641,0.07903699436553113,0.1287410942436098,-0.3469992780936524
2019-12-12,-0.07939112475067822,0.11888096444164487,0.0875375084054093,0.13761470959470068,-0.3467944196821292
2019-12-13,-0.08058738482333594,0.11955115510285808,0.08766623597535417,0.1328809261594035,-0.3426788845938682
2019-12-13,-0.06600390659264255,0.12022174719687473,0.08779497878227893,0.1281668406986698,-0.33853741949280103
2019-12-16,-0.06892456945402536,0.12789116228581543,0.09167405162726072,0.13637439512702754,-0.3751521593471395
2019-12-16,-0.10731127573630428,0.1356130847715762,0.0955669572315676,0.1446416605371874,-0.40974011913241826
2019-12-17,-0.18042247206780115,0.13586224551772141,0.09677955967441854,0.14991592752037164,-0.4444496862741598
2019-12-17,-0.25381148731161896,0.1361114609313221,0.09799350425767872,0.15521449721170355,-0.4771181964336849
2019-12-18,-0.2277452990039991,0.1361822716178258,0.09690998155593311,0.15811701954612833,-0.436765505835345
2019-12-18,-0.16659624229385672,0.13625308671776404,0.09582752809680195,0.1610268345832695,-0.3932986513333864
2019-12-19,-0.2105519418811569,0.140901318251496,0.10115729315024535,0.16476575246088654,-0.3931962801781158
2019-12-19,-0.2412618703579118,0.14556856496471915,0.10651298052704372,0.16851671097914966,-0.39309389174934906
2019-12-20,-0.19935735471634075,0.15057982959554894,0.10955530267422864,0.17188338039241802,-0.3896395564400672
2019-12-20,-0.18453249033057684,0.15561301589389642,0.11260598958912071,0.1752597496780388,-0.3861655600460365
2019-12-23,-0.1565640284518377,0.15737711989627323,0.11637043719742057,0.17683329376278834,-0.380149990584847
2019-12-23,-0.1441934785222866,0.15914391689612284,0.12014762162893367,0.17840894465072532,-0.3740754686218313
2019-12-24,-0.1574376119530576,0.15918014975685324,0.11873121514882201,0.18112984846154911,-0.37576301062379525
2019-12-24,-0.1950943180361836,0.159216383750161,0.11731659968917785,0.18385703474127424,-0.3774460028791593
2019-12-26,-0.21971810207151732,0.1653709504702563,0.12145999396059848,0.1836171603057597,-0.3824127235287491
2019-12-26,-0.22894079184677218,0.17155819330849753,0.1256187533631674,0.1833773344738714,-0.38733981980177845
2019-12-27,-0.22223514532620037,0.17126769202577985,0.12655708496408247,0.17726718417909382,-0.38494016685969923
2019-12-27,-0.20753990281945278,0.17097726277618497,0.12749619877139784,0.17118858251680824,-0.3825311150135806
2019-12-30,-0.19595051286726506,0.16450335273989558,0.12026537260156145,0.16775917876847468,-0.3759828660192843
2019-12-30,-0.20529510462990164,0.15806523461220268,0.11308091895799643,0.16433981679329768,-0.36936517293487436
2019-12-31,-0.19337663035094743,0.16087569525233048,0.11606077706929763,0.16735839574641154,-0.38134404884768613
2019-12-31,-0.1902814949663031,0.16369297648319314,0.11904861263687572,0.1703848004379951,-0.3930953866322878
2020-01-02,-0.20987175174175188,0.17452455436741898,0.1319283283464434,0.16919172456269638,-0.40822158409815257
2020-01-02,-0.2145566377329421,0.18545695186801558,0.14495628343979305,0.16799986489427576,-0.42297078352390227
2020-01-03,-0.1885324597393334,0.17644620659126686,0.1356410690369112,0.1638580497283375,-0.3974256393408522
2020-01-03,-0.17285625465240484,0.16750395265055062,0.12640164199868842,0.15973092174977355,-0.37074960893453945
2020-01-06,-0.16883528732306485,0.1719495847978989,0.1290929879471545,0.1613985908028952,-0.3381365971777823
2020-01-06,-0.14194287732296773,0.17641214506368685,0.13179076441093973,0.16306865792958614,-0.30383330671647735
2020-01-07,-0.179064858668468,0.1730998923162843,0.127061009499857,0.15960214227001535,-0.27482842993814904
2020-01-07,-0.1685867169923475,0.1697969653976814,0.12235102024000799,0.15614595852914648,-0.2446151028202075
2020-01-08,-0.15384284298491546,0.17601464976722192,0.12867103491041743,0.1598211736150592,-0.2518570553560655
2020-01-08,-0.15068020361282153,0.18226538226396993,0.13502663789919955,0.16350807166005543,-0.2590295785497069
2020-01-09,-0.15175663382331117,0.19025495779098978,0.14335951140078684,0.16448683126556096,-0.2712071362737126
2020-01-09,-0.17166346503788943,0.19829852569405282,0.15175356124702977,0.1654664142176241,-0.28318456062150166
2020-01-10,-0.176688942563326,0.19484520549338424,0.14644610417038195,0.16031015929268766,-0.26125908501112527
2020-01-10,-0.16185995968534472,0.19140183725389415,0.14116310467004922,0.1551767166637783,-0.23866296748327276
2020-01-13,-0.1724157390368224,0.1995676773303452,0.1444555420621345,0.1634883801151632,-0.22521943305747272
2020-01-13,-0.17858869821806078,0.20778948588197332,0.1477574786607192,0.17185984718649006,-0.21153851543587543
2020-01-14,-0.12614217178979603,0.20594644133816575,0.1490518948735282,0.17615447386389205,-0.13591853803231047
2020-01-14,-0.08991410658717303,0.2041062092159185,0.15034777090111784,0.18046483946975256,-0.053045979374663155
2020-01-15,-0.027912419325142546,0.20682415684584132,0.15394153217822537,0.185147161500556,-0.041042735438589384
2020-01-15,-0.043073340671967775,0.20954823951539958,0.15754652059937002,0.1898480559943987,-0.02888734275838356
2020-01-16,-0.010783037064097112,0.2195684164905718,0.16816076778822153,0.20587859039925083,-0.043376698391150326
2020-01-16,0.01885729692856608,0.22967160292608102,0.1788723434570787,0.2221251003078748,-0.05764986754432855
2020-01-17,0.06452641449270757,0.23349273596699693,0.18090095510388005,0.21811940815757547,-0.03068782918195634
2020-01-17,0.09979273803516153,0.23732574295676367,0.1829330575995729,0.2141268452438816,-0.0029543668152602898
2020-01-21,0.10584860009281183,0.23490057133194608,0.17678802391249793,0.20427188420666442,-0.02106286217329645
2020-01-21,0.12268085993680167,0.23248015306932368,0.17067491209857777,0.19449691502320277,-0.038842468267674124
2020-01-22,0.14015886566326685,0.23262895233868175,0.17028311720318534,0.19347616264520906,-0.04568350152024969
2020-01-22,0.13538944850706813,0.23277776957281016,0.16989145343150502,0.1924562825469207,-0.052475843757650575
2020-01-23,0.13023482184170776,0.2341907479174543,0.1688416057617219,0.19284560739167977,-0.08683127915165412
2020-01-23,0.0774066901209669,0.23560534578173287,0.167792700213643,0.19323505934703977,-0.11994105137882882
2020-01-24,0.07864928607999966,0.2245679616135563,0.16095020258779247,0.17699340989412882,-0.11105267313997902
2020-01-24,0.0826394871745233,0.2136291719113972,0.15414779750041308,0.16097283270596985,-0.10207452447399967
2020-01-27,0.12730136610137088,0.19401802334460005,0.1359328306169041,0.14826876845540538,-0.05563830793247582
2020-01-27,0.17780848488364387,0.17472377318220045,0.11800533559729831,0.13570371973038609,-0.00680064242278644
2020-01-28,0.20616086848611292,0.18696966469068688,0.12530981554306675,0.14544985973097435,0.006812198431851879
2020-01-28,0.1745642942489336,0.19934321332356397,0.1326620192568524,0.1552796370775189,0.020611617574846752
2020-01-29,0.20394457042039993,0.19835207823217393,0.1331193480009365,0.1489295088631417,0.05131580270892577
2020-01-29,0.23352155432169663,0.1973617622130548,0.13357686139814473,0.14261428486333316,0.08294369571435722
2020-01-30,0.26227957243223,0.20124123943690342,0.13849704523334738,0.14192125369964526,0.10891973840093083
2020-01-30,0.2847893886284747,0.20513328624832816,0.14343858466409576,0.14122864288095038,0.13551885576472422
2020-01-31,0.23616808235609454,0.18304949404630566,0.11927741986505103,0.11732775473008328,0.11001578697328718
2020-01-31,0.21923523349439789,0.16137038229215328,0.09562678697587557,0.09392742574232815,0.08508550172875373
2020-02-03,0.22560618292822143,0.16996586119336565,0.10118776454108769,0.10615985416874563,0.09378034066476904
2020-02-04,0.2173925406898356,0.1876631557333177,0.11688832149462658,0.12268039000474462,0.08378320392247107
2020-02-05,0.3399973247913124,0.2012994407494868,0.13546759653355567,0.13959479222167204,0.15068569285356426
2020-02-06,0.3308778930368066,0.20533519316447735,0.13890937944839932,0.136568822937138,0.16065963165876718
2020-02-07,0.3366318414572722,0.19889380092206355,0.1281103436634563,0.12246997760598677,0.16450939028682576
2020-02-10,0.3209742516083758,0.20781093285767627,0.13484704704949424,0.12982383039454248,0.18655907183872333
2020-02-11,0.346045673545895,0.20990235543964442,0.13482842265618555,0.13647068333562107,0.22599061583508395
2020-02-12,0.39875217935549134,0.21767237973369968,0.14544147226567672,0.1444839877758095,0.272554067545286
2020-02-13,0.4099635347295121,0.21637226683828326,0.14046503504385344,0.14743388975477978,0.2558353820073209
2020-02-14,0.4493127277521165,0.21831954070548032,0.13948666751849959,0.1432531319964545,0.28587706253805223
2020-02-18,0.49233678586603147,0.2151759472669501,0.13303843995932962,0.14049940922121262,0.23478512644564375
2020-02-19,0.43191829108506274,0.22097210454110927,0.13751951461992884,0.14661385578349728,0.17136629979914964
2020-02-20,0.4138391299199786,0.21594582775814097,0.13254552716558066,0.14898244616167,0.16103568584056438
2020-02-21,0.4177516256103595,0.20335867481254666,0.12369053771268335,0.1370931007786147,0.16872516876116217
2020-02-24,0.3538857523460428,0.16277207929974313,0.08297864545761247,0.10235219400533957,0.15854193490033963
2020-02-25,0.2620570930702424,0.12699252819481455,0.048368909283639905,0.06362812514266425,0.12103134944822425
2020-02-26,0.13783339509845827,0.12283984437901152,0.043566582175200486,0.05059751554214631,0.029770051762066485
2020-02-27,0.1723327263685348,0.07124378192120417,-0.0035861685292825074,0.012786612635004024,0.0379893459594014
2020-02-28,0.17008652312632244,0.06673295664960421,-0.017499165373008774,-0.0018147802187694628,0.02376371891161244
2020-03-02,0.2477220424704405,0.11195743704362626,0.031301973799704896,0.02622360931817802,0.05751562545001798
2020-03-03,0.2710207376178906,0.07965462825285674,0.0004939267875923026,0.004083181268161429,0.036558886392854095
2020-03-04,0.30214262797007585,0.12410784636593553,0.04479722744513559,0.03411526780324037,0.03194707494576843
2020-03-05,0.33768543413048957,0.08610560237143328,0.0067184456479836285,-0.001879465339538755,0.07768085345198594
2020-03-06,0.35284854763581563,0.06800077308921093,-0.003215963067115135,-0.022060440177988028,0.08315458146026922
2020-03-09,0.3268687230998244,-0.01884110838816566,-0.08401049898647228,-0.11826608094279145,-0.09861838630857944
2020-03-10,0.3697517812853506,0.03065896091472875,-0.0402490975063704,-0.09347044457267084,-0.08189188177993378
2020-03-11,0.34627924302905133,-0.020850026698034707,-0.09815988735357939,-0.1535302097356792,-0.10311173972677723
2020-03-12,-0.2566169336230435,-0.11932190257602382,-0.1930624932267364,-0.2539022775863681,-0.3938212895801011
2020-03-13,-0.1870785621578137,-0.047081583802511484,-0.12084010495386666,-0.1981043094465147,-0.41358079479621246
2020-03-16,-0.2709296959927945,-0.15751192301624672,-0.2425317639658764,-0.3215889419757759,-0.474289744780819
2020-03-17,-0.22796781696381774,-0.11320974451741539,-0.20416692626902755,-0.2778490520050375,-0.4506248003280565
2020-03-18,-0.23528092017098967,-0.1592870919848215,-0.25597360778278566,-0.35735083654652444,-0.4526657607474136
2020-03-18,-0.22227364784735903,-0.2029702747255565,-0.3044078078829663,-0.42810024907655053,-0.4546991388815932
2020-03-19,-0.15690402405362458,-0.20127848577252927,-0.29785754401667774,-0.39037299548934834,-0.3576071666475439
2020-03-19,-0.054992113241077,-0.19958310579927918,-0.2912455975190942,-0.3501569391689141,-0.24322776330076357
2020-03-20,-0.06939547170463667,-0.23484162120316687,-0.3242225898412895,-0.37829159199489415,-0.25390750961189523
2020-03-20,-0.08950431539990644,-0.2685469923424928,-0.3556652255248359,-0.40520816812305416,-0.2644365408521785
2020-03-23,-0.02841614982063756,-0.28749226876497114,-0.37552786121119064,-0.41198717926310857,-0.2467503278575658
2020-03-24,-0.0017379156077467206,-0.2256958465671146,-0.3083076325698908,-0.3592055875427609,-0.21266354683882138
2020-03-25,-0.02484432982027185,-0.21419026494505933,-0.2919447616031503,-0.3511742002740791,-0.22709598359245842
2020-03-25,-0.028263763547181076,-0.20251371897020432,-0.2751948059165523,-0.3430421517321317,-0.241263863523137
2020-03-26,-0.02584648586619731,-0.1572572964192479,-0.23039885374888258,-0.30290711604342524,-0.2263914075114586
2020-03-26,-0.015666744207393224,-0.10943262431863665,-0.18283432687039602,-0.26032014056287245,-0.21122742729632482
2020-03-27,-0.013230287714382616,-0.1363619353120581,-0.21669495656758053,-0.2912449760336303,-0.21027831049308143
2020-03-27,-0.03179885354249967,-0.16247694767925203,-0.24915251430372842,-0.3208768934443761,-0.20932805163351254
2020-03-30,-0.055059738722948004,-0.13571012396063686,-0.22555817129512223,-0.3052614790587832,-0.2381814552275271
2020-03-30,0.00948003974481093,-0.10808784575632358,-0.20122240871381603,-0.28928701170609217,-0.2659819330149805
2020-03-31,0.01208850305779774,-0.12148216622798569,-0.21603839830853278,-0.29249707946494885,-0.2641142846797786
2020-03-31,0.01958752533351471,-0.13467533704601442,-0.23057957605316093,-0.29569264835409836,-0.2622418842676716
2020-04-01,0.0397816983666619,-0.17452264377445992,-0.2655428840100348,-0.3470628696548248,-0.27461254966575444
2020-04-02,0.07909332675869041,-0.1556909179132937,-0.24924532852362824,-0.3386990185486727,-0.23227628280133195
2020-04-02,0.10440313555651426,-0.13642958135931382,-0.23258613134426265,-0.33022803001370105,-0.1874691164318385
2020-04-03,0.11930529129426226,-0.14900289923887133,-0.24563065316336874,-0.35138319166752274,-0.18749861853727845
2020-04-03,0.11943811994533138,-0.1613931535035945,-0.25845344384568014,-0.37187015446463734,-0.18752811957152926
2020-04-06,0.22929338575701586,-0.10687811581301765,-0.20323615298609699,-0.3221116857479215,-0.12344357008366413
2020-04-06,0.32787074131502747,-0.04881923711181557,-0.14390725350994404,-0.2684115078024043,-0.054304286294229454
2020-04-07,0.3076785681948364,-0.04784995025096794,-0.14489417351963896,-0.26816099289013695,-0.05809601629725325
2020-04-07,0.2849312620179403,-0.04687967565250484,-0.14587995578916557,-0.2679103921950533,-0.06187254350702387
2020-04-08,0.35526909126875994,-0.015410311548847755,-0.11697705129471925,-0.23493169093276078,-0.033300828160918394
2020-04-08,0.3946083525801063,0.017098082834398065,-0.08709609003427465,-0.20046738637088235,-0.003858929438163239
2020-04-09,0.3479603261644799,0.0324591899068396,-0.07602954505398807,-0.1643470724234597,-0.010306174126964995
2020-04-09,0.35870732620118084,0.048052293887419495,-0.06482884749042983,-0.12659495877528637,-0.01671169082632251
2020-04-13,0.2881017827300336,0.03843951477850038,-0.07787495042331016,-0.15124173748379144,-0.08643453894548925
2020-04-13,0.26098523043732014,0.028914904478271497,-0.0907390537283379,-0.17519300417664085,-0.15121349064638823
2020-04-14,0.2503413688991172,0.058821736998449614,-0.06926520792093849,-0.15816001871702623,-0.14287567482954444
2020-04-14,0.2695663465250153,0.08959785290396605,-0.047284218311035686,-0.14077528721847576,-0.13445595482144712
2020-04-15,0.2320494123620569,0.06619611427457195,-0.0651693605278092,-0.17864490228065433,-0.15111852136618886
2020-04-15,0.20502720211332748,0.04329698435482121,-0.08271874855822159,-0.21484544553469653,-0.16746031726337707
2020-04-16,0.3124095938054141,0.04831826399934869,-0.08141892959437314,-0.21876114787831946,-0.12516768185561755
2020-04-16,0.37752650464977644,0.05336371053944533,-0.08011726874251468,-0.22265732193320398,-0.08072659989711317
2020-04-17,0.3659400940470956,0.08144315444714456,-0.052976717190061695,-0.18970753784179695,-0.0760697014847268
2020-04-17,0.3871018545416678,0.1102711101578202,-0.025035401025401582,-0.15536108751514555,-0.07138921193740633
2020-04-20,0.3138192552157266,0.09053603610451533,-0.049141587999345315,-0.16625445076383005,-0.09337763513233133
2020-04-20,0.2757209401090359,0.07115175308263155,-0.07265174487021275,-0.17700732159485077,-0.11484539804545213
2020-04-21,0.27675203285073224,0.038123979899241434,-0.09775219681046698,-0.19640231007748,-0.1156416618921201
2020-04-21,0.3029135022322005,0.0061145813750105305,-0.12217325707222293,-0.2153402281776967,-0.11643720943893254
2020-04-22,0.3690825861329061,0.028200769844135554,-0.10491853443218335,-0.20453644712865304,-0.08702465597328124
2020-04-22,0.4038056330421995,0.05077179347033289,-0.08732464981538313,-0.19358391156313337,-0.05663300027447615
2020-04-23,0.423500021336779,0.050696505273891246,-0.08579263884291533,-0.18521111516054156,-0.01603205940879493
2020-04-23,0.4254275152905571,0.05062122247187717,-0.08425805624668303,-0.17675138631624332,0.026316278174874252
2020-04-24,0.4444154256801489,0.0651642178790326,-0.07418820712529373,-0.16397403157802026,0.040640282594894384
2020-04-24,0.4708341772739024,0.07990852153209893,-0.0640076260864475,-0.15099836397125088,0.05516420307099601
2020-04-27,0.45284320629184527,0.09536817244519158,-0.04999905448906461,-0.11802573860855226,0.077833440045604
2020-04-27,0.45378833139587793,0.1110491391471582,-0.035780822980267746,-0.08377255738215206,0.10098970482452474
2020-04-28,0.45635177982270636,0.10592810671779684,-0.037069312449977465,-0.07226615020132876,0.11343437118393584
2020-04-28,0.4715443777842081,0.10083067808075996,-0.03835608010668756,-0.06061524024744658,0.12601970163867704
2020-04-29,0.5525504089291615,0.1292780001373266,-0.017348288089104158,-0.01631652418321561,0.24703609461055653
2020-04-29,0.635203427806637,0.1584604489925039,0.0041184340130191455,0.03007119345844811,0.3810584477326995
2020-04-30,0.5858893203931317,0.14762400376072038,-0.007695823651899025,-0.008569373980549022,0.3755349223992217
2020-04-30,0.5432030767948695,0.1368889245663909,-0.019371077112288027,-0.0457604363159283,0.3700334883336116
2020-05-01,0.5887185854818806,0.10638605113559274,-0.04475170414356977,-0.08301229605029037,0.3658146012695844
2020-05-04,0.5984244547295712,0.10943329951948666,-0.04370254405508689,-0.08047686834717782,0.3780862581887834
2020-05-05,0.6016716339982189,0.11963685619615849,-0.0383489467558229,-0.07356266370735387,0.38007369224384147
2020-05-06,0.5985266618397489,0.11202122454567265,-0.04718526332806339,-0.08123273728831859,0.41980291803300207
2020-05-07,0.6615293506890614,0.12535951000872636,-0.038717396745922894,-0.06685513429786161,0.4790742852453467
2020-05-08,0.7168329274908443,0.143827305437211,-0.020553738133635147,-0.033484312250503634,0.5015681752360812
2020-05-11,0.6915266097221817,0.14406205121250593,-0.02496468832869736,-0.03960966121583109,0.2963093819298408
2020-05-12,0.7572617128712629,0.12102889189941668,-0.043545238919886264,-0.07341639342486772,0.32206333133902487
2020-05-13,0.788005767997147,0.10102509958604267,-0.0645745959716979,-0.1046577236560442,0.383963078945158
2020-05-14,0.8035674473383163,0.11412326106197579,-0.04951236530354919,-0.10154130847304987,0.4347098465478112
2020-05-15,0.7844063040687814,0.11923290016414811,-0.04709830971326123,-0.08753765438616457,0.3966010690174957
2020-05-18,0.8178638597672814,0.15281541246270636,-0.01109784960776139,-0.03349294180807505,0.4458521244282383
2020-05-19,0.8371270761629226,0.14091365110130294,-0.026923699156592762,-0.05249867710895839,0.4395031909918963
2020-05-20,0.8911842727558266,0.16013267039793422,-0.012200796281951365,-0.024506808324958107,0.42470776225069384
2020-05-21,0.8759504287643536,0.15209552012925687,-0.01630026792198902,-0.024050643737604127,0.357747429462977
2020-05-22,0.9416506316258411,0.1542812786155554,-0.016660426500311076,-0.01829551899931059,0.38360590947961226
2020-05-26,0.977222765930182,0.1684156555283216,0.0044126484024040735,0.00852205852600707,0.32751973655300026
2020-05-27,1.0026065778414597,0.18567243601733252,0.026398643556682755,0.039385071580525954,0.36376393826056486
2020-05-28,1.0278904532727817,0.18348311226970448,0.02045046791430538,0.013232687581075098,0.41490358139620165
2020-05-29,1.034482954688145,0.18874474502974614,0.019745920771713887,0.008425211979614433,0.4124946140429224
2020-06-01,1.1099474973894767,0.19353968063066662,0.02343166820136755,0.016587985979425346,0.4693095395085538
2020-06-02,1.0732825595438942,0.20338160586246068,0.03412736717559106,0.025833727322822853,0.4480836537931354
2020-06-03,1.1126176257644627,0.21929116270728732,0.05509355036983821,0.05005200890777051,0.4612570091719037
2020-06-04,1.1207089280143832,0.216083985389653,0.05557258088400552,0.050030381827165016,0.48223526000904027
2020-06-05,1.102687083423778,0.24685888559482394,0.08836011336017968,0.08913056074555681,0.4722651382244769
2020-06-08,1.1521396892938234,0.2618400435439434,0.10672931834055999,0.1104126480117309,0.47689582705647493
2020-06-09,1.1659783304138096,0.25239539296766367,0.09461601148985199,0.0886410386830172,0.48724854632402304
2020-06-10,1.2130072282957256,0.24538774808205788,0.08322598621469757,0.05960828037342636,0.5001045029127884
2020-06-11,1.009693782834848,0.1714398260512997,0.005800739880098771,-0.02387181980515729,0.41470098307623227
2020-06-12,1.112437668057471,0.185384968355208,0.02472907825298787,-0.0014873166911472113,0.43521912715529787
2020-06-15,1.0915614305458523,0.19639991071009444,0.031017710337673865,0.021227697590993078,0.4255352435418014
2020-06-16,1.1318137193431785,0.21920930787265713,0.051887906159494346,0.04444918462344316,0.432606029752278
2020-06-17,1.1522035468894951,0.21413445711949208,0.04504900797761624,0.025778581779257737,0.42620714635518553
2020-06-18,1.1249660449838719,0.2146017790140986,0.04346702025929239,0.026353625937594938,0.4179470538296086
2020-06-19,1.1277087278364193,0.20764038573356558,0.03508579969922199,0.02007858737923085,0.4038865415769126
2020-06-22,1.1807301654589688,0.2153631594065779,0.04120900156408025,0.03073670890506297,0.452221879451135
2020-06-23,1.242594091920485,0.22094529371748428,0.04644243498391876,0.03490572666459979,0.4598480117555346
2020-06-24,1.2095792325199142,0.1893965114593792,0.01763781179983459,-0.0013863258125025313,0.40759241350758346
2020-06-25,1.2230236746645828,0.20207943423101749,0.02955185050308473,0.01540819938570559,0.4045489057467464
2020-06-26,1.1763554460816534,0.17318380895911822,-6.430063893470006e-05,-0.00970837024878557,0.3895720028803944
2020-06-29,1.2216345209710981,0.1903013337963746,0.022864868217475243,0.020306896209631775,0.3859725920343873
2020-06-30,1.2427796058036575,0.20545147722462587,0.03150328873939867,0.03467838088226283,0.37400541895312456
2020-07-01,1.3932304381620408,0.21386641482358915,0.028385228872444213,0.024535995832923874,0.3899329002250991
2020-07-02,1.4154381727561827,0.22053260008462727,0.032070525755084844,0.027796779630381963,0.3771760446863692
2020-07-02,1.427384387432867,0.22723539400819348,0.03576902918011027,0.031067941502419094,0.3645362720393457
2020-07-06,1.5298618136767255,0.24603571280344583,0.054041304017237835,0.03897296564303954,0.4038197497834697
2020-07-06,1.651073381675495,0.2651240382749469,0.07263592487777148,0.046938596271504984,0.44423415504875585
2020-07-07,1.7209522231962007,0.2520080210737845,0.0563190936578728,0.027250785768060393,0.4434200899424272
2020-07-07,1.7086632698381026,0.23902798256089008,0.040250472454889996,0.007933206989571007,0.44260648369659217
2020-07-08,1.918096745111379,0.24846917952517766,0.04734199191702948,0.016015449823442607,0.48563155312729434
2020-07-08,2.05356466843253,0.2579823169148412,0.054481855167144655,0.02416250116721641,0.5299398253027763
2020-07-09,1.9764029132095513,0.25080008282291866,0.039768734889808144,0.0035214452163301324,0.5180089916164274
2020-07-09,1.9946412417301436,0.24365885446363422,0.025260905872092954,-0.016703609181792922,0.5061711974013683
2020-07-13,1.8943048009434476,0.2328431674350262,0.025673674749076447,-0.03000121982240056,0.17103615000568384
2020-07-13,1.9490206615885417,0.22212154083583657,0.026086609806341254,-0.04311900019982384,-0.08952868904536593
2020-08-19,1.8311804035175836,0.21702219965987535,0.02293498453139553,-0.04171806531292155,0.3622173228107126
2020-08-20,1.875590997748501,0.2208055100170916,0.024664079181776266,-0.046466081404811344,0.38732880106513123
2020-08-21,1.7259413544781608,0.22512875185653103,0.03168046588665874,-0.0536984751116063,0.34217480168276215
2020-08-24,1.8132183177666885,0.2374807382467179,0.045554025148539345,-0.044001757908252115,0.3700490481484586
2020-08-25,1.6555012299638334,0.24180360616406427,0.04333481837765252,-0.042333163293877596,0.30614615990285254
2020-08-26,1.6580930165026087,0.25419123957248724,0.04641355961806881,-0.04907363154573874,0.32934114366717493
2020-08-27,1.590771158134062,0.25693057716918943,0.05231922945743572,-0.04641379483800856,0.2969996054807522
2020-08-28,1.6558727951343073,0.26502350470926284,0.058270806717409585,-0.03805182752157876,0.3238791200044253
2020-08-31,1.6547168372408096,0.26043255032983126,0.049972089676403764,-0.04813632765378595,0.37290450587897617
2020-09-01,1.6833633107897743,0.2722484718856155,0.05790488277410266,-0.03801282543723772,0.42832601081637356
2020-09-02,1.546016131437836,0.29051857406296366,0.07457048413616851,-0.029693968955890604,0.33635428181891025
2020-09-03,1.2438209281150026,0.24532414515670498,0.04432083241953588,-0.05914901764673486,0.25243819885879537
2020-09-04,1.3032693554288857,0.2351144246003276,0.03841979858836897,-0.0648797131701625,0.2263433717246066
2020-09-08,1.2818049224308963,0.20089811902397448,0.01481037693375975,-0.083774211658453,0.12656422486509178
2020-09-10,1.3796680840534528,0.1798626549685023,-3.98796309426519e-05,-0.09508588493688508,0.18606209621481096
2020-09-11,1.3806936438775859,0.18046329793648397,0.004708491474146204,-0.10139767030823965,0.1439092149499599
2020-09-14,1.404757309073811,0.19590996508915692,0.0165389718441753,-0.07788172915151326,0.1691702583776733
2020-09-15,1.3287571469144646,0.20193697513461029,0.016621383384369803,-0.07717401748980346,0.17163994940467653
2020-09-16,1.3199603557073196,0.19715738708706398,0.017956166837796106,-0.06870562341589126,0.2309485400227742
2020-09-17,1.3987957177881793,0.18658163227421554,0.013209813464726938,-0.07456133333435011,0.24003625000926232
